Ingredient_id,Target_name
HBIN012857,PTGS2
HBIN013413,PIM1
HBIN013413,CCNA2
HBIN013413,CA2
HBIN013503,CHRM2
HBIN013503,NR3C1
HBIN013503,CHRM3
HBIN013503,PRSS1
HBIN013503,AR
HBIN013530,PTGS1
HBIN013530,PTGS2
HBIN013530,RXRA
HBIN013530,PPARG
HBIN013530,DPP4
HBIN013530,ACHE
HBIN013853,IGHG1
HBIN013853,PTGS1
HBIN013853,NCOA2
HBIN013853,NOS2
HBIN013853,PPARG
HBIN013853,ACHE
HBIN013853,DPP4
HBIN013853,CA2
HBIN014155,PTGS1
HBIN014155,PTGS2
HBIN014155,PLB1
HBIN014155,ACHE
HBIN014155,NOS2
HBIN014155,NCOA2
HBIN014155,DPP4
HBIN014155,PLA2G1B
HBIN014155,PRSS1
HBIN014294,ADRB2
HBIN014294,FASLG
HBIN014294,AR
HBIN014294,BAX
HBIN014294,BCL2
HBIN014294,CALM3
HBIN014294,CASP3
HBIN014294,CASP8
HBIN014294,CDK2
HBIN014294,CDKN1A
HBIN014294,CYP19A1
HBIN014294,FASN
HBIN014294,NOS2
HBIN014294,PRSS1
HBIN014294,PTGS1
HBIN014294,PTGS2
HBIN014294,RELA
HBIN014294,TP53
HBIN014294,NCOA1
HBIN014294,DPEP1
HBIN014294,GSK3B
HBIN014294,NCOA2
HBIN014294,CCNA2
HBIN014294,CA2
HBIN014294,MAPK14
HBIN014294,PDE3A
HBIN014294,DPP4
HBIN014294,CHEK1
HBIN014294,ESR2
HBIN014294,PPARG
HBIN014294,PIM1
HBIN014294,ESR1
HBIN014399,AARS1
HBIN014399,ABAT
HBIN014399,ALAD
HBIN014399,ALAS1
HBIN014399,ALAS2
HBIN014399,ALDH2
HBIN014399,AKR1B1
HBIN014399,ALOX5
HBIN014399,AMD1
HBIN014399,AMY2A
HBIN014399,AQP4
HBIN014399,BCHE
HBIN014399,CAT
HBIN014399,CDC25B
HBIN014399,CTH
HBIN014399,CTNNB1
HBIN014399,CTSB
HBIN014399,CTSD
HBIN014399,ACE
HBIN014399,NQO1
HBIN014399,FOS
HBIN014399,G6PD
HBIN014399,GAPDH
HBIN014399,GATM
HBIN014399,GCH1
HBIN014399,GGT5
HBIN014399,GLB1
HBIN014399,GLUL
HBIN014399,GPT
HBIN014399,GRIN1
HBIN014399,GSR
HBIN014399,GSTA1
HBIN014399,GSTA2
HBIN014399,GSTM1
HBIN014399,GSTP1
HBIN014399,GUSB
HBIN014399,HADHB
HBIN014399,HDC
HBIN014399,HMOX1
HBIN014399,IL10
HBIN014399,LCT
HBIN014399,ME1
HBIN014399,MMP3
HBIN014399,MMP8
HBIN014399,MPO
HBIN014399,NDUFS1
HBIN014399,NOS2
HBIN014399,PNP
HBIN014399,PFKFB4
HBIN014399,PFKM
HBIN014399,PGD
HBIN014399,PKLR
HBIN014399,PLA2G2A
HBIN014399,POR
HBIN014399,PTGER3
HBIN014399,PTGS1
HBIN014399,PTGS2
HBIN014399,PYGL
HBIN014399,RELA
HBIN014399,REN
HBIN014399,SELP
HBIN014399,SI
HBIN014399,SOD1
HBIN014399,TNF
HBIN014399,XDH
HBIN014399,CES2
HBIN014399,MGAM
HBIN014399,HS3ST3A1
HBIN014399,TREH
HBIN014399,GNMT
HBIN014399,EGLN1
HBIN014399,GBA2
HBIN014399,RIOX1
HBIN014399,GPT2
HBIN014399,GRIN3A
HBIN014399,PLB1
HBIN014399,GPHN
HBIN014399,GABRA1
HBIN014399,TRAPPC4
HBIN014399,RTCA
HBIN014399,GLUD1
HBIN014399,ME2
HBIN014399,PNMT
HBIN014399,RRM1
HBIN014399,HAO1
HBIN014399,UMPS
HBIN014399,OAT
HBIN014399,HAGH
HBIN014399,GLYAT
HBIN014399,ACAA2
HBIN014399,GSTA5
HBIN014399,CPB1
HBIN014399,PHOSPHO1
HBIN014399,LYZ
HBIN014399,PPOX
HBIN014399,PLA2G1B
HBIN014399,PRSS3
HBIN014399,ADH7
HBIN014399,APRT
HBIN014399,SERPINA1
HBIN014399,ALDOA
HBIN014399,ASL
HBIN014399,PLA2G2E
HBIN014399,GYS1
HBIN014399,MMUT
HBIN014399,PDXK
HBIN014399,BHMT2
HBIN014399,GLYATL1
HBIN014399,SLC25A12
HBIN014399,RDH8
HBIN014399,AMT
HBIN014399,SPR
HBIN014399,NT5M
HBIN014399,CTRB1
HBIN014399,GALT
HBIN014399,TXNRD1
HBIN014399,GCAT
HBIN014399,HDAC8
HBIN014399,GAMT
HBIN014399,FDXR
HBIN014399,CPA1
HBIN014399,TRNT1
HBIN014399,LTA4H
HBIN014399,ANXA3
HBIN014399,GSTZ1
HBIN014399,PFAS
HBIN014399,PRSS1
HBIN014399,LDHB
HBIN014399,SLC36A1
HBIN014399,RDH13
HBIN014399,PKM
HBIN014399,UROD
HBIN014399,CKM
HBIN014399,ACADSB
HBIN014399,ALDH9A1
HBIN014399,ATP5F1A
HBIN014399,PYGM
HBIN014399,ARF4
HBIN014399,AHCY
HBIN014399,ARG1
HBIN014399,ARF1
HBIN014399,DMPK
HBIN014399,PYCR1
HBIN014399,NDUFS8
HBIN014399,C8G
HBIN014399,SHMT2
HBIN014399,ALDH1A1
HBIN014399,TPI1
HBIN014399,CELA3A
HBIN014399,PAFAH1B3
HBIN014399,ADSS1
HBIN014399,CBR1
HBIN014399,PYCR2
HBIN014399,SLC25A15
HBIN014399,PPIH
HBIN014399,GPI
HBIN014399,RDH11
HBIN014399,PSMA1
HBIN014399,ASRGL1
HBIN014399,GOT2
HBIN014399,GRIN2C
HBIN014399,PRDX2
HBIN014399,CHDH
HBIN014399,PDXP
HBIN014399,RBKS
HBIN014399,NDUFS3
HBIN014399,GCLM
HBIN014399,GALNS
HBIN014399,NDUFV1
HBIN014399,FOLH1
HBIN014399,GLUD2
HBIN014399,GM2A
HBIN014399,F7
HBIN014399,NAGS
HBIN014399,SDHA
HBIN014399,GLRA3
HBIN014399,CA2
HBIN014399,GLDC
HBIN014399,AARS2
HBIN014399,CBS
HBIN014399,NFS1
HBIN014399,GNPDA1
HBIN014399,GALE
HBIN014399,PPIA
HBIN014399,PIM1
HBIN014399,ACY1
HBIN014399,SRC
HBIN014399,SLC25A13
HBIN014399,GSTM4
HBIN014399,H6PD
HBIN014399,MGMT
HBIN014399,DAO
HBIN014399,SDS
HBIN014399,ALDH4A1
HBIN014399,METAP2
HBIN014399,SLC25A10
HBIN014399,HSD17B8
HBIN014399,PDHB
HBIN014399,GLRA2
HBIN014399,DCXR
HBIN014399,PLPBP
HBIN014399,ALDH1B1
HBIN014399,FKBP1A
HBIN014399,TNFSF13B
HBIN014399,LCMT2
HBIN014399,LDHA
HBIN014399,SHMT1
HBIN014399,AGXT2
HBIN014399,BHMT
HBIN014399,AGXT
HBIN014399,KYAT1
HBIN014399,F13A1
HBIN014399,PFKFB1
HBIN014399,PIPOX
HBIN014399,COX5A
HBIN014399,NPL
HBIN014399,RNASE1
HBIN014399,ADH1A
HBIN014399,MTR
HBIN014399,KYNU
HBIN014399,PCCA
HBIN014399,PHYKPL
HBIN014399,ACHE
HBIN014399,PC
HBIN014630,ICAM1
HBIN014684,PNP
HBIN014684,AHCYL1
HBIN014684,CDK2
HBIN014693,ASIC2
HBIN014693,ASIC1
HBIN014693,ACTA1
HBIN014693,ACTA2
HBIN014693,ACTB
HBIN014693,ACTC1
HBIN014693,ACTG1
HBIN014693,ACTG2
HBIN014693,ACTL6A
HBIN014693,ADA
HBIN014693,ADAR
HBIN014693,ADARB1
HBIN014693,ADARB2
HBIN014693,ADK
HBIN014693,ADORA1
HBIN014693,ADORA2A
HBIN014693,ADORA2B
HBIN014693,ADRB1
HBIN014693,ADRB2
HBIN014693,ADRB3
HBIN014693,AHCY
HBIN014693,AMBP
HBIN014693,AR
HBIN014693,BCKDHA
HBIN014693,CASP1
HBIN014693,CASP3
HBIN014693,CD79A
HBIN014693,CREB1
HBIN014693,DDC
HBIN014693,DPP4
HBIN014693,EDN1
HBIN014693,EPO
HBIN014693,F3
HBIN014693,FGF7
HBIN014693,FN1
HBIN014693,FOS
HBIN014693,FYN
HBIN014693,GCG
HBIN014693,HCRT
HBIN014693,HIF1A
HBIN014693,HLA-A
HBIN014693,HLA-B
HBIN014693,HLA-C
HBIN014693,HLA-F
HBIN014693,HLA-G
HBIN014693,MR1
HBIN014693,HMOX1
HBIN014693,HNRNPD
HBIN014693,JCHAIN
HBIN014693,IL6
HBIN014693,CXCL8
HBIN014693,IL10
HBIN014693,IL12A
HBIN014693,IL12B
HBIN014693,IL13
HBIN014693,KCNN4
HBIN014693,MMP1
HBIN014693,MMP9
HBIN014693,NOS1
HBIN014693,NOS3
HBIN014693,OXT
HBIN014693,P2RY1
HBIN014693,P2RY11
HBIN014693,RAC1
HBIN014693,RAC3
HBIN014693,REN
HBIN014693,SCNN1A
HBIN014693,SCNN1B
HBIN014693,SCNN1D
HBIN014693,SCNN1G
HBIN014693,CX3CL1
HBIN014693,SLC5A5
HBIN014693,SLC6A4
HBIN014693,TNF
HBIN014693,TYR
HBIN014693,VEGFA
HBIN014693,SPHK1
HBIN014693,SLC5A6
HBIN014693,ASIC3
HBIN014693,ACTR3
HBIN014693,ACTR2
HBIN014693,ACTR1B
HBIN014693,ACTR1A
HBIN014693,ATP8A1
HBIN014693,ACTL7B
HBIN014693,ACTL7A
HBIN014693,WDTC1
HBIN014693,ACTL6B
HBIN014693,GHRL
HBIN014693,ASIC5
HBIN014693,ADA2
HBIN014693,ASIC4
HBIN014693,ACTR10
HBIN014693,ACTR3B
HBIN014693,SLC5A7
HBIN014693,ACTL8
HBIN014693,ACTRT3
HBIN014693,ACTR8
HBIN014693,ACTRT1
HBIN014693,ACTRT2
HBIN014693,SLC5A12
HBIN014693,SLC5A8
HBIN014693,ADAL
HBIN014693,ACTL10
HBIN014693,ACTL9
HBIN014693,ACTBL2
HBIN014693,POTEE
HBIN014693,POTEI
HBIN014693,POTEJ
HBIN014693,ACTR3C
HBIN014748,PTGS2
HBIN014748,NOS2
HBIN014748,ACHE
HBIN015210,CHRM1
HBIN015210,CHRNA2
HBIN015210,CHRM2
HBIN015210,ACHE
HBIN015210,DPP4
HBIN015210,GABRA1
HBIN015210,CHRM3
HBIN015211,ESR1
HBIN015211,DPP4
HBIN015211,ACHE
HBIN015226,CDK2
HBIN015226,AR
HBIN015226,ESR2
HBIN015226,ESR1
HBIN015226,PTGS1
HBIN015226,CHEK1
HBIN015226,NOS2
HBIN015226,PTGS2
HBIN015226,CCNA2
HBIN015226,GSK3B
HBIN015226,RXRA
HBIN015226,PIM1
HBIN015333,ADRA1D
HBIN015333,ADRA1B
HBIN015333,PTGS2
HBIN015333,SLC6A3
HBIN015333,DPP4
HBIN015333,ESR1
HBIN015333,SLC6A2
HBIN015333,CHRM2
HBIN015333,DPEP1
HBIN015333,CHRM1
HBIN015333,RXRA
HBIN015333,ACHE
HBIN015333,DRD1
HBIN015333,PRSS1
HBIN015333,NCOA2
HBIN015333,CHRM3
HBIN015333,GABRA1
HBIN015333,CA2
HBIN015333,PTGS1
HBIN015448,NCOA2
HBIN015448,ACHE
HBIN015448,GABRA1
HBIN015448,CHRM3
HBIN015448,DPEP1
HBIN015448,DPP4
HBIN015448,PTGS2
HBIN015462,GABRA1
HBIN015462,CHRM3
HBIN015462,NCOA2
HBIN015462,CHRM2
HBIN015462,SLC6A4
HBIN015462,ACHE
HBIN015462,PRSS1
HBIN015462,PDE3A
HBIN015462,DPP4
HBIN015462,RXRA
HBIN015462,PTGS2
HBIN015462,ADRA1D
HBIN015462,CHRM1
HBIN015462,ESR1
HBIN015462,ADRB2
HBIN015462,SLC6A2
HBIN015462,CA2
HBIN015462,ADRA1B
HBIN015462,NOS2
HBIN015467,GRK2
HBIN015467,HMOX1
HBIN015467,MAPT
HBIN015467,MMP9
HBIN015467,MTRR
HBIN015467,NFE2L2
HBIN015467,NOS1
HBIN015467,NOS2
HBIN015467,NOS3
HBIN015467,PNLIP
HBIN015467,POR
HBIN015467,SMPD2
HBIN015467,TUBB4B
HBIN015467,NDOR1
HBIN015467,TYW1
HBIN015469,CHRM2
HBIN015469,DPP4
HBIN015469,CHRM3
HBIN015469,GABRA1
HBIN015469,CHRM1
HBIN015469,ACHE
HBIN015469,CHRNA2
HBIN015469,PTGS2
HBIN015510,CHRNA7
HBIN015510,ACHE
HBIN015510,GABRA1
HBIN015517,PRSS1
HBIN015517,ACHE
HBIN015517,GABRA1
HBIN015533,PTGS1
HBIN015533,NCOA2
HBIN015533,SLC6A4
HBIN015533,DPEP1
HBIN015533,PTGS2
HBIN015533,NOS2
HBIN015533,ADRB2
HBIN015533,ESR1
HBIN015533,PDE3A
HBIN015533,ACHE
HBIN015533,MAOB
HBIN015533,RXRA
HBIN015533,PRSS1
HBIN015533,SLC6A2
HBIN015533,DPP4
HBIN015533,CHRM1
HBIN015533,GABRA1
HBIN015533,ADRA1B
HBIN015533,CHRM3
HBIN015547,IL1B
HBIN015547,TNF
HBIN015547,SLC6A2
HBIN015547,CA2
HBIN015547,GABRA1
HBIN015547,ACHE
HBIN015547,NCOA2
HBIN015547,DPP4
HBIN015547,PRSS1
HBIN015547,PTGS2
HBIN015580,BCL2
HBIN015580,CYP1A1
HBIN015580,CYP2C19
HBIN015580,CYP2C9
HBIN015580,HMOX1
HBIN015580,MTRR
HBIN015580,NOS1
HBIN015580,NOS2
HBIN015580,NOS3
HBIN015580,NPY
HBIN015580,POR
HBIN015580,PPARG
HBIN015580,TP53
HBIN015580,NDOR1
HBIN015580,TYW1
HBIN015651,ACHE
HBIN015651,DPP4
HBIN015651,GABRA1
HBIN015651,PRSS1
HBIN015651,GSK3B
HBIN015667,PRSS1
HBIN015667,ACHE
HBIN015667,GABRA1
HBIN015667,PTGS2
HBIN015667,DPP4
HBIN015667,CHRM2
HBIN015668,CASP3
HBIN015668,CASP8
HBIN015668,ODC1
HBIN015668,TP53
HBIN015668,ACHE
HBIN015704,IL6
HBIN015704,PRSS1
HBIN015704,DPP4
HBIN015704,GABRA1
HBIN015704,ACHE
HBIN015704,CHRM2
HBIN015749,AR
HBIN015749,NR3C1
HBIN015849,GRIA2
HBIN015849,IGHG1
HBIN015849,PTGS1
HBIN015849,PTGS2
HBIN015849,DPP4
HBIN015849,PRSS1
HBIN015849,DPEP1
HBIN015849,GABRA1
HBIN015849,CA2
HBIN015849,ACHE
HBIN015866,CHRM1
HBIN015866,MAOB
HBIN015866,PTGS2
HBIN015866,PPARG
HBIN015866,CDK2
HBIN015866,CHEK1
HBIN015866,ESR2
HBIN015866,DPP4
HBIN015866,AR
HBIN015866,CCNA2
HBIN015866,GABRA1
HBIN015866,ESR1
HBIN015866,GSK3B
HBIN015866,NOS2
HBIN015866,MAPK14
HBIN015934,ESR1
HBIN015934,NOS2
HBIN015934,PPARG
HBIN015934,NCOA2
HBIN015934,ESR2
HBIN015934,MAPK14
HBIN015934,CA2
HBIN015934,AR
HBIN015934,PTGS1
HBIN015934,DPEP1
HBIN015934,CDK2
HBIN015934,GSK3B
HBIN015934,PTGS2
HBIN015934,CCNA2
HBIN015934,PRSS1
HBIN015934,DPP4
HBIN015934,PIM1
HBIN015949,PRSS1
HBIN015955,ESR1
HBIN015955,NR3C1
HBIN015955,AR
HBIN016080,ADRA1A
HBIN016080,ADRB2
HBIN016080,CHRM1
HBIN016080,IL2
HBIN016080,JUN
HBIN016080,MAOA
HBIN016080,MAOB
HBIN016080,NFKBIA
HBIN016080,RELA
HBIN016080,SLC6A2
HBIN016080,SLC6A3
HBIN016080,LYZ
HBIN016080,CA2
HBIN016080,ADRA1D
HBIN016080,PRSS3
HBIN016080,DPEP1
HBIN016080,ADRA2C
HBIN016080,DPP4
HBIN016080,PRSS1
HBIN016087,BIRC2
HBIN016087,BAX
HBIN016087,BCL2
HBIN016087,CASP3
HBIN016087,CASP9
HBIN016087,CYP1A1
HBIN016087,ICAM1
HBIN016087,FAM102A
HBIN016201,MAOA
HBIN016201,MAOB
HBIN016201,PTGS1
HBIN016201,PTGS2
HBIN016201,PRSS1
HBIN016201,PLA2G2E
HBIN016201,LYZ
HBIN016201,DPEP1
HBIN016201,CA2
HBIN016201,CDK2
HBIN016275,MAOB
HBIN016275,PTGS1
HBIN016275,PTGS2
HBIN016275,SLC6A4
HBIN016275,DPP4
HBIN016275,ESR1
HBIN016275,MAPK14
HBIN016408,ACACA
HBIN016408,AKT1
HBIN016408,ALPI
HBIN016408,APC
HBIN016408,XIAP
HBIN016408,AR
HBIN016408,FXYD2
HBIN016408,BAD
