Herb_id,Ingredient_id
HERB007046,HBIN027456
HERB007046,HBIN027470
HERB007046,HBIN028847
HERB007046,HBIN029013
HERB007046,HBIN029163
HERB007046,HBIN029313
HERB007046,HBIN029328
HERB007046,HBIN029419
HERB007046,HBIN030819
HERB007046,HBIN031404
HERB007046,HBIN031753
HERB007046,HBIN032754
HERB007046,HBIN033793
HERB007046,HBIN034389
HERB007046,HBIN034902
HERB007046,HBIN035353
HERB007046,HBIN035458
HERB007046,HBIN035817
HERB007046,HBIN036159
HERB007046,HBIN036903
HERB007046,HBIN037220
HERB007046,HBIN037250
HERB007046,HBIN037803
HERB007046,HBIN037940
HERB007046,HBIN038026
HERB007046,HBIN038627
HERB007046,HBIN038728
HERB007046,HBIN039185
HERB007046,HBIN040908
HERB007046,HBIN041495
HERB007046,HBIN042670
HERB007046,HBIN043304
HERB007046,HBIN043311
HERB007046,HBIN043437
HERB007046,HBIN044730
HERB007046,HBIN044918
HERB007046,HBIN045091
HERB007046,HBIN045254
HERB007046,HBIN046642
HERB007046,HBIN047613
HERB007046,HBIN047738
HERB007046,HBIN049051
