Syndrome_id,SYMBOL
Syndrome 4,SLC22A15
Syndrome 4,SLC25A13
Syndrome 4,SLC25A21
Syndrome 4,SLC25A24
Syndrome 4,SLC25A43
Syndrome 4,SLC25A45
Syndrome 4,SLC25A46
Syndrome 4,SLC35A1
Syndrome 4,SLC35A2
Syndrome 4,SLC35F5
Syndrome 4,SLC35G2
Syndrome 4,SLC36A1
Syndrome 4,SLC37A2
Syndrome 4,SLC37A4
Syndrome 4,SLC38A1
Syndrome 4,SLC38A9
Syndrome 4,SLC40A1
Syndrome 4,SLC41A2
Syndrome 4,SLC44A1
Syndrome 4,SLC44A2
Syndrome 4,SLC44A3
Syndrome 4,SLC44A5
Syndrome 4,SLC49A4
Syndrome 4,SLC4A11
Syndrome 4,SLC52A3
Syndrome 4,SLC66A3
Syndrome 4,SLC6A4
Syndrome 4,SLC7A13
Syndrome 4,SLC7A14
Syndrome 4,SLC7A2
Syndrome 4,SLC7A3
Syndrome 4,SLC7A4
Syndrome 4,SLC7A5
Syndrome 4,SLC7A6
Syndrome 4,SLC7A6OS
Syndrome 4,SLC7A7
Syndrome 4,SLC7A9
Syndrome 4,SLC9A6
Syndrome 4,SLC9A8
Syndrome 4,SLX4IP
Syndrome 4,SMC3
Syndrome 4,SMG9
Syndrome 4,SMIM20
Syndrome 4,SMIM29
Syndrome 4,SMPD1
Syndrome 4,SMURF1
Syndrome 4,SNAI2
Syndrome 4,SNED1
Syndrome 4,SNHG32
Syndrome 4,SNORC
Syndrome 4,SNTB1
Syndrome 4,SNX14
Syndrome 4,SOCS4
Syndrome 4,SOX30
Syndrome 4,SP140L
Syndrome 4,SP5
Syndrome 4,SPA17
Syndrome 4,SPAST
Syndrome 4,SPATA18
Syndrome 4,SPHK2
Syndrome 4,SPIN3
Syndrome 4,SPINK1
Syndrome 4,SPOCD1
Syndrome 4,SPRTN
Syndrome 4,SPRY1
Syndrome 4,SRC
Syndrome 4,SRGAP3
Syndrome 4,SRPX
Syndrome 4,SRPX2
Syndrome 4,SSR3
Syndrome 4,SSUH2
Syndrome 4,ST14
Syndrome 4,ST7L
Syndrome 4,STARD7
Syndrome 4,STBD1
Syndrome 4,STEAP2
Syndrome 4,STIM1
Syndrome 4,STK16
Syndrome 4,STN1
Syndrome 4,STRBP
Syndrome 4,STT3B
Syndrome 4,SUMO4
Syndrome 4,SUV39H1
Syndrome 4,SYNC
Syndrome 4,SYNE4
Syndrome 4,SYTL1
Syndrome 4,TAB3
Syndrome 4,TAC4
Syndrome 4,TADA1
Syndrome 4,TAF1A
Syndrome 4,TAF3
Syndrome 4,TAFA4
Syndrome 4,TAFA5
Syndrome 4,TBC1D7
Syndrome 4,TBC1D8
Syndrome 4,TBC1D8B
Syndrome 4,TBCK
Syndrome 4,TCEAL8
Syndrome 4,TCF12
Syndrome 4,TCP11L1
Syndrome 4,TCTA
Syndrome 4,TDGF1
Syndrome 4,TDRD3
Syndrome 4,TEFM
Syndrome 4,TENT5A
Syndrome 4,TENT5B
Syndrome 4,TET1
Syndrome 4,TEX19
Syndrome 4,TEX9
Syndrome 4,TGFA
Syndrome 4,THAP10
Syndrome 4,THAP2
Syndrome 4,THOC1
Syndrome 4,TIFA
Syndrome 4,TIGD1
Syndrome 4,TIGD2
Syndrome 4,TLK1
Syndrome 4,TM2D3
Syndrome 4,TM7SF2
Syndrome 4,TM7SF3
Syndrome 4,TMBIM4
Syndrome 4,TMC7
Syndrome 4,TMED6
Syndrome 4,TMEM117
Syndrome 4,TMEM126A
Syndrome 4,TMEM126B
Syndrome 4,TMEM128
Syndrome 4,TMEM131L
Syndrome 4,TMEM135
Syndrome 4,TMEM138
Syndrome 4,TMEM165
Syndrome 4,TMEM187
Syndrome 4,TMEM192
Syndrome 4,TMEM41B
Syndrome 4,TMEM50B
Syndrome 4,TMEM54
Syndrome 4,TMEM60
Syndrome 4,TMEM65
Syndrome 4,TMEM67
Syndrome 4,TMEM68
Syndrome 4,TMEM9B
Syndrome 4,TMPRSS11A
Syndrome 4,TMPRSS11B
Syndrome 4,TMPRSS11D
Syndrome 4,TMPRSS11E
Syndrome 4,TMPRSS11F
Syndrome 4,TMPRSS12
Syndrome 4,TMPRSS13
Syndrome 4,TMPRSS15
Syndrome 4,TMPRSS2
Syndrome 4,TMPRSS3
Syndrome 4,TMPRSS4
Syndrome 4,TMPRSS5
Syndrome 4,TMPRSS6
Syndrome 4,TMPRSS7
Syndrome 4,TMPRSS9
Syndrome 4,TNFRSF14
Syndrome 4,TNFRSF25
Syndrome 4,TNFSF4
Syndrome 4,TNNI2
Syndrome 4,TOR1AIP1
Syndrome 4,TOR2A
Syndrome 4,TPI1
Syndrome 4,TPM1
Syndrome 4,TPSAB1
Syndrome 4,TPSD1
Syndrome 4,TPSG1
Syndrome 4,TRAM1L1
Syndrome 4,TRAPPC11
Syndrome 4,TRIM10
Syndrome 4,TRIM11
Syndrome 4,TRIM4
Syndrome 4,TRIM47
Syndrome 4,TRIM58
Syndrome 4,TRIM59
Syndrome 4,TRIM66
Syndrome 4,TRIM69
Syndrome 4,TRIML2
Syndrome 4,TRIP12
Syndrome 4,TRMT61B
Syndrome 4,TRMU
Syndrome 4,TRPV5
Syndrome 4,TRPV6
Syndrome 4,TSC1
Syndrome 4,TSFM
Syndrome 4,TSHZ1
Syndrome 4,TSPAN3
Syndrome 4,TSPAN4
Syndrome 4,TSPAN5
Syndrome 4,TSPYL2
Syndrome 4,TSPYL4
Syndrome 4,TTC14
Syndrome 4,TTC27
Syndrome 4,TTC30B
Syndrome 4,TTC33
Syndrome 4,TTC7B
Syndrome 4,TTYH3
Syndrome 4,TUBGCP3
Syndrome 4,TUBGCP6
Syndrome 4,TXNDC15
Syndrome 4,TYW3
Syndrome 4,UBAP1L
Syndrome 4,UBASH3B
Syndrome 4,UBE3B
Syndrome 4,UBE3D
Syndrome 4,UBR4
Syndrome 4,UCHL3
Syndrome 4,UFD1
Syndrome 4,UFM1
Syndrome 4,UFSP2
Syndrome 4,UNC50
Syndrome 4,USP35
Syndrome 4,USP43
Syndrome 4,USP46
Syndrome 4,USP6NL
Syndrome 4,UTP18
Syndrome 4,VANGL1
Syndrome 4,VPS16
Syndrome 4,VPS36
Syndrome 4,VSIG10L
Syndrome 4,VSIG2
Syndrome 4,VSIG4
Syndrome 4,WASHC5
Syndrome 4,WBP1L
Syndrome 4,WDFY1
Syndrome 4,WDR41
Syndrome 4,WDR44
Syndrome 4,WDR47
Syndrome 4,WDR53
Syndrome 4,WDSUB1
Syndrome 4,WWTR1
Syndrome 4,YAE1
Syndrome 4,ZBED3
Syndrome 4,ZBED5
Syndrome 4,ZBTB14
Syndrome 4,ZBTB2
Syndrome 4,ZC2HC1C
Syndrome 4,ZC3H6
Syndrome 4,ZC3H7A
Syndrome 4,ZCCHC7
Syndrome 4,ZDHHC2
Syndrome 4,ZDHHC23
Syndrome 4,ZFP37
Syndrome 4,ZFP41
Syndrome 4,ZFP69
Syndrome 4,ZFP69B
Syndrome 4,ZFPL1
Syndrome 4,ZFYVE16
Syndrome 4,ZMAT3
Syndrome 4,ZMYM6
Syndrome 4,ZNF112
Syndrome 4,ZNF138
Syndrome 4,ZNF184
Syndrome 4,ZNF189
Syndrome 4,ZNF211
Syndrome 4,ZNF225
Syndrome 4,ZNF227
Syndrome 4,ZNF23
Syndrome 4,ZNF248
Syndrome 4,ZNF280A
Syndrome 4,ZNF30
Syndrome 4,ZNF362
Syndrome 4,ZNF385B
Syndrome 4,ZNF439
Syndrome 4,ZNF440
Syndrome 4,ZNF441
Syndrome 4,ZNF468
Syndrome 4,ZNF513
Syndrome 4,ZNF521
Syndrome 4,ZNF552
Syndrome 4,ZNF555
Syndrome 4,ZNF557
Syndrome 4,ZNF559
Syndrome 4,ZNF565
Syndrome 4,ZNF57
Syndrome 4,ZNF580
Syndrome 4,ZNF581
Syndrome 4,ZNF594
Syndrome 4,ZNF600
Syndrome 4,ZNF624
Syndrome 4,ZNF652
Syndrome 4,ZNF684
Syndrome 4,ZNF700
Syndrome 4,ZNF708
Syndrome 4,ZNF711
Syndrome 4,ZNF75A
Syndrome 4,ZNF788P
Syndrome 4,ZNF789
Syndrome 4,ZNF850
Syndrome 4,ZNF875
Syndrome 4,ZNRF3
Syndrome 4,ZSCAN21
Syndrome 4,ZSCAN4
Syndrome 4,ZSWIM5
Syndrome 4,ZSWIM6
Syndrome 4,ZXDB
