EntrezID
340273
377
381
115761
80117
51326
10124
379
26225
221079
390790
84100
132946
10498
6361
1280
1452
117159
148252
2177
2669
2941
3566
727897
4893
56134
5588
5764
8766
9230
51552
5862
5880
5898
5899
5906
5908
5911
5912
51655
23551
6009
9886
23221
22836
29984
54509
391
23433
58480
6016
6014
27289
390
6236
6237
6571
7298
220001













































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































